,Symbols,Percentage Return,Price Dec 2021,Price Jan 2017,Mean Price,Standard Deviation,COV
505,CDEV,-69.31759831041595,5.980000019073486,19.489999771118164,9.960233529199675,7.16839313291113,0.7197013114096257
506,CDK,-24.862422081411296,41.7400016784668,55.55143356323242,52.40075855239977,8.5410333442457,0.16299446000776546
507,CDLX,,66.08999633789062,,58.78747192969988,40.1697193503863,0.6833040787741759
508,CDMO,1742.1194810449058,29.18000030517578,1.5840449333190918,8.433316778530669,7.7350924327092345,0.9172064367842844
509,CDNA,1877.3913254404342,45.47999954223633,2.299999952316284,30.723795868178225,25.34808130115437,0.8250309112165505
510,CDNS,635.3985989794253,186.3500061035156,25.34000015258789,77.16351066419679,43.2199266563848,0.5601083502339724
511,CDR,-29.447909113660987,25.11000061035156,35.59072494506836,19.5068667041015,7.980010825881056,0.40908726895658665
512,CDTX,-87.487684446727,1.2699999809265137,10.149999618530272,3.9392414564552336,2.2681181889338258,0.5757753653859073
513,CDW,320.2967860225126,204.77999877929688,48.72271347045898,107.24513557621938,41.84161907903054,0.39014934201182105
514,CDXC,8.405795879560344,3.740000009536743,3.450000047683716,4.792549642141704,1.8749166540719617,0.3912148635009433
515,CDXS,594.8888990614149,31.270000457763672,4.5,15.150929323352454,7.28413976532308,0.4807718133894189
516,CDZI,-68.48979677472795,3.859999895095825,12.25,11.447362981588714,2.207202335111105,0.19281316916927013
517,CE,134.4648400557957,168.05999755859375,71.6781234741211,108.26112758706164,25.692707293222842,0.2373216302643923
518,CECE,-54.4828573932948,6.230000019073486,13.687150955200195,7.507798928699387,1.720497637032541,0.2291613898256851
519,CEI,-99.99991630768996,0.8500000238418579,1015625.0,60750.79415409091,143179.57283034388,2.3568345866751486
520,CEIX,,22.709999084472656,,21.621173080572714,12.826144601297273,0.593221494203844
521,CELC,,13.1899995803833,,17.00072660039596,6.741801415398268,0.39655960441368704
522,CELH,2611.6363525390625,74.56999969482422,2.75,19.57444792914902,26.716837630743242,1.3648833278694021
523,CEMI,-82.85714331810252,1.1399999856948853,6.650000095367432,6.0660127052908575,2.3767540265559,0.3918148777503983
524,CENT,57.010740899096355,52.630001068115234,33.52000045776367,37.889189773935286,8.096448944748307,0.2136875713905609
525,CENTA,53.36537597447477,47.84999847412109,31.200000762939453,35.08258935323871,7.190834805077732,0.2049687590808886
526,CENX,93.45792820281088,16.559999465942383,8.5600004196167,11.66981731377678,4.502979751976439,0.38586548794216813
527,CERN,92.62717046956354,92.87000274658205,48.21230697631836,66.58656979440411,7.966972945673387,0.11964834605946206
528,CERS,57.274828239508366,6.809999942779541,4.329999923706055,5.351636218873161,1.389243322184906,0.25959225652998974
529,CETX,-98.71894411036799,0.8199999928474426,64.00969696044922,10.108745764227875,12.05444106798745,1.192476430720502
530,CEVA,28.690487030142236,43.2400016784668,33.599998474121094,37.07593327462436,9.653267810714185,0.2603647961930363
531,CF,158.8544628709962,70.77999877929688,27.343549728393555,38.52806809556399,9.687335070227906,0.25143578562516294
532,CFBK,122.7474404072336,20.530000686645508,9.216716766357422,14.036422985522305,3.071818022580035,0.218846213579373
533,CFFI,24.036378788548205,51.18999862670898,41.27014923095703,44.6635086023211,7.305869456126451,0.16357580684439949
534,CFFN,-9.114647880600486,11.329999923706056,12.46625518798828,11.293796637779764,0.9548649322171948,0.08454773561470032
535,CFG,56.70306661614575,47.25,30.152568817138672,33.725055557475194,7.1177235809409725,0.21105150053231925
536,CFMS,-90.24359026949001,0.7609999775886536,7.800000190734863,1.9973963461194937,1.673562422975725,0.8378719757984401
537,CFR,65.91194127423569,126.06999969482422,75.98609161376953,90.02837722693482,16.446335980006083,0.18267946714789438
538,CFX,24.579943956000093,45.970001220703125,36.900001525878906,35.253105670332054,7.502028591199971,0.2128047571568553
539,CGNX,157.0905058224718,77.76000213623047,30.24615859985352,56.6147324105309,15.762319375850664,0.2784137397586413
540,CHCI,160.75268103933325,4.849999904632568,1.8600000143051147,2.808109610112912,1.3422292131604479,0.4779831984929099
541,CHCO,40.65781708360001,81.79000091552734,58.14820861816406,67.19913794144077,7.608049719891517,0.11321647796317547
542,CHCT,159.0781981865954,47.27000045776367,18.24545669555664,33.795036028073454,10.541068514458193,0.3119117406977093
543,CHD,147.52926827133757,102.5,41.40924453735352,66.73471116300043,16.49316600124047,0.2471452369210933
544,CHDN,397.79492347693866,240.8999938964844,48.3934211730957,123.67114367193415,57.28619003939957,0.46321387785791185
545,CHE,232.86150574884462,529.0399780273438,158.9369659423828,361.3106899125127,111.57759216638931,0.3088134264541316
546,CHEF,112.77955302715736,33.29999923706055,15.649999618530272,25.995973012483336,8.678779991022967,0.3338509386378957
547,CHGG,317.6870906296178,30.700000762939453,7.349999904632568,42.219682273834444,26.64255450376026,0.6310458314432159
548,CHH,193.91461737729725,155.99000549316406,53.073238372802734,86.7529094686955,21.797526735548743,0.25125989282715994
549,CHK,,64.5199966430664,,53.964280778327876,7.664846364326342,0.14203555117896716
550,CHMA,,,2.0,3.5967032883612755,1.6881410596417619,0.4693578881261874
551,CHMG,47.7744611578035,46.45000076293945,31.43303680419922,38.764705180743086,6.166475216154218,0.15907447734743774
552,CHMI,-20.160869184134498,8.270000457763672,10.35832977294922,10.243025716663448,1.9350397370697858,0.18891290431125693
553,CHRS,-42.999999863760806,15.960000038146973,28.0,16.336830798930077,3.7347726853950065,0.2286105996543468
554,CHRW,66.6575780798407,107.62999725341795,64.5815200805664,80.62352897516786,10.794941077485547,0.13389318496354086
555,CHS,-54.41556975538041,5.380000114440918,11.802275657653809,5.225252131037148,2.819426982611651,0.5395772131003428
556,CHTR,128.1450102417624,651.969970703125,285.7699890136719,458.19807750408,149.64218284263583,0.3265884127183038
557,CHUY,-5.133855624461731,30.1200008392334,31.75,26.22401908241254,6.924349523664201,0.2640460831691547
558,CI,72.40343440566767,229.6300048828125,133.1934051513672,186.42973948774875,26.859773150278947,0.14407450884221207
559,CIA,-47.16418067658494,5.309999942779541,10.050000190734863,6.847513900662908,0.9993592156621827,0.145944824670664
560,CIDM,-16.54676413241151,1.159999966621399,1.3899999856948853,1.302827640598591,0.4827835082486531,0.3705659084933412
561,CIEN,215.06344764308548,76.97000122070312,24.43000030517578,38.72648931629038,13.106532472207952,0.33843843590270034
562,CIM,50.36711387001097,15.079999923706056,10.028788566589355,12.251000072579236,2.6006235959250024,0.212278473636274
563,CINF,70.84012703439217,113.93000030517578,66.68807983398438,83.71569016436152,19.912744119215933,0.23786155355251384
564,CIO,-1181.2596688491867,19.71999931335449,-1.823798656463623,-1.4907693076076916,3.0953894983598724,-2.0763705575124773
565,CIR,-58.94409101836266,27.18000030517578,66.20240783691406,39.330872895511206,12.003251233554941,0.3051864947275264
566,CIT,38.97381492019096,51.34000015258789,36.94221115112305,40.35440139376615,9.750933248242646,0.24163245919809248
567,CIVB,38.544050505885224,24.39999961853028,17.611726760864258,19.786556758229178,3.0831186974272478,0.1558188589909655
568,CIX,64.29148583668959,22.46999931335449,13.676910400390623,14.474048299387961,3.0886203540517987,0.21339022021796084
569,CIZN,-9.876153971471581,18.75,20.80470466613769,19.171631216150697,1.1636757359856367,0.06069779471896606
570,CKX,2.4794437721974845,11.199999809265137,10.929020881652832,10.449193951816573,1.149658102967636,0.11002361600989999
571,CL,46.435227189493304,85.33999633789062,58.27832412719727,68.6768594125228,7.334813828265675,0.10680182365660444
572,CLAR,401.04476095265727,27.71999931335449,5.532439708709717,12.606998769701049,6.422960740822187,0.5094757965915544
573,CLB,-80.0729651020558,22.309999465942383,111.9584503173828,61.061402707558194,34.71471139804734,0.5685213548779211
574,CLBS,-72.72727290320144,0.8399999737739563,3.0799999237060547,3.1241779180156324,1.4271892045076775,0.45682071954921755
575,CLDT,-18.22601406767413,13.720000267028809,16.777952194213867,14.98000347642694,4.024071832515534,0.26862956599762844
576,CLDX,-28.642662417688143,38.63999938964844,54.150001525878906,21.540953151852104,18.077894582771684,0.8392337356352003
577,CLF,167.01625491791248,21.770000457763672,8.153061866760254,10.26825411211791,5.385813071714793,0.5245110817192199
578,CLFD,299.14893471195103,84.41999816894531,21.14999961853028,19.950198595442405,13.374461769565736,0.670392412666063
579,CLH,78.95963523419982,99.7699966430664,55.75,68.63733117101305,16.550844335384667,0.2411347302264344
580,CLI,-26.992623510216347,18.3799991607666,25.175537109375,18.67950599737069,3.3648571591518657,0.18013630337041567
581,CLIR,-59.411765984597885,1.3799999952316284,3.400000095367432,2.3288324054410476,1.2458326677621823,0.5349602078927785
582,CLNE,98.38188623668145,6.130000114440918,3.0899999141693115,3.90223987695241,3.1870876898958285,0.8167328996660491
583,CLPR,,9.9399995803833,,8.668178352829697,1.8165699791454022,0.20956767445288998
584,CLR,-12.908598438531484,44.7599983215332,51.39427947998047,37.31657715161894,14.924744226845634,0.39994944247447256
585,CLRB,-94.84374987194315,0.6600000262260437,12.800000190734863,5.851930104994982,6.551798793224705,1.119596214526271
586,CLRO,-88.17732384172056,1.2899999618530271,10.911234855651855,4.035496799315225,3.0595117329123154,0.7581499589917845
587,CLSN,-87.94642814378045,0.5400000214576721,4.480000019073486,1.9826846700087721,1.0327942726638093,0.5209069744102273
588,CLVS,-93.69033762512673,2.7100000381469727,42.95000076293945,27.065687004586266,25.933745655175546,0.9581779930722278
589,CLW,-44.898577780040036,36.66999816894531,66.55000305175781,33.74288322851713,11.21436099461697,0.3323474440127089
590,CLX,63.43546592563172,174.36000061035156,106.68431091308594,152.28481591476913,30.928927814135044,0.20309922317826729
591,CLXT,,2.130000114440918,,10.348435830092473,6.6872319060227055,0.6462070225701877
592,CMA,50.52973279511917,87.0,57.79589080810547,63.48783162323798,14.84020128122089,0.23374874998548606
593,CMC,83.80387336104275,36.290000915527344,19.743871688842773,20.641077972575726,5.461873093129824,0.2646118143823017
594,CMCO,72.9025069320158,46.2599983215332,26.754961013793945,37.00158951223796,7.55109277966995,0.204074821628203
595,CMCSA,59.383924131379764,50.33000183105469,31.57784080505371,41.21129615729152,8.079768904715795,0.19605714107796243
596,CMCT,-64.03420380417258,7.349999904632568,20.43608283996582,19.249817938346347,8.910476600000441,0.4628862791606171
597,CME,129.1970387256812,228.4600067138672,99.67842864990234,166.10462081460747,34.43604985556809,0.20731542377742052
598,CMG,366.4861251566818,1748.25,374.7699890136719,839.0839558087047,484.2230655144007,0.5770853585773894
599,CMI,79.1372480322627,218.13999938964844,121.77255249023438,169.4297139392759,41.78487798096132,0.2466207196450626
600,CMP,-18.316727436611245,51.08000183105469,62.53422546386719,54.35377021589574,7.549903164394983,0.13890302612691652
601,CMRX,41.62995335608289,6.429999828338623,4.539999961853027,4.466115966687797,2.0630003684682214,0.46192270506540456
602,CMS,80.57247272982568,65.05000305175781,36.02431869506836,51.42314768481387,8.7250011148828,0.16967069321311581
603,CMT,-48.07589358242493,8.510000228881836,16.389305114746094,11.485190609601682,5.891117033007664,0.5129315858356462
604,CMTL,118.21756533982652,23.690000534057617,10.856138229370115,22.919679179657443,6.355359711568469,0.27728833644448314
605,CNA,46.39548265101408,44.08000183105469,30.110219955444336,38.14914032236937,4.870144330723378,0.12766065734560444
606,CNBKA,,,57.45726013183594,80.24886724960551,15.654344798013113,0.19507247060973396
607,CNC,182.62733522631112,82.4000015258789,29.155000686645508,57.45583393499906,11.240632025912783,0.19563952441504087
608,CNCE,-70.67038954843963,3.150000095367432,10.739999771118164,11.75317316153771,5.423805349418831,0.46147583081377963
609,CNDT,-61.07871684652441,5.340000152587891,13.720000267028809,10.675759338499347,5.983445871857618,0.560470284327212
610,CNFR,-70.06451699041551,2.319999933242798,7.75,4.541324073876342,1.6499675732289634,0.3633230190992732
611,CNK,-54.16970746020668,16.1200008392334,35.17324447631836,28.493566693343087,9.655652763341525,0.3388713272458573
612,CNMD,238.2286052604394,141.75999450683594,41.912479400634766,83.20476824674842,30.488538502415867,0.36642777985992814
613,CNNE,,35.150001525878906,,29.505907327512055,8.435968822631382,0.2859077922598053
614,CNO,38.20725472133421,23.84000015258789,17.24945640563965,18.911474589225882,3.6203751847504315,0.19143801651580397
615,CNOB,35.64285148759808,32.709999084472656,24.11479759216309,22.466936558366672,4.745839549226204,0.21123661149338388
616,CNP,35.79497377157557,27.90999984741211,20.55304336547852,23.790221786196028,3.0671334966796864,0.12892412371116907
617,CNS,264.36014120998783,92.51000213623048,25.38971519470215,49.174479180806394,19.279933709528187,0.39207194525922834
618,CNSL,-64.47418375782752,7.480000019073486,21.055110931396484,9.31422863866338,4.290144804354094,0.4606011910149699
619,CNTY,55.35714372601518,12.18000030517578,7.840000152587891,8.32155679491799,2.610923172932739,0.31375417332093924
620,CNX,-3.358747884913555,13.75,14.22787857055664,11.996858848665706,2.9084659421016066,0.24243562242337185
621,CNXN,60.941137182874485,43.130001068115234,26.79861831665039,36.99955517266647,8.771317891757619,0.23706549580999978
622,CODA,225.60032332547823,8.0,2.4570000171661377,6.665460362142755,2.4964669842592615,0.37453781863863916
623,COF,77.9007984996536,145.08999633789062,81.55668640136719,95.18098820874954,28.682406236045118,0.30134595969038785
624,COHN,55.226648498562525,14.8100004196167,9.540887832641602,10.957527808484054,6.603600099444515,0.6026541948934471
625,COHR,95.38191769716437,266.5400085449219,136.4199981689453,185.63047660845817,57.27781463248813,0.30855824797186504
626,COHU,187.07240308440538,38.09000015258789,13.26842975616455,22.878931574257145,8.928329754695776,0.3902424256883451
627,COKE,251.91666373252718,619.1900024414062,175.94790649414062,256.4797526534537,88.0526941592524,0.3433124574095564
628,COLB,-13.614708000589374,32.720001220703125,37.8768196105957,34.27119560332598,4.766194859452684,0.1390729087662798
629,COLD,,32.790000915527344,,30.223852014924628,6.515268848970525,0.21556712379855703
630,COLL,19.132652688850627,18.68000030517578,15.68000030517578,17.818490869190317,4.747121475674609,0.2664154619223553
631,COLM,78.16484430593002,97.44000244140624,54.69092559814453,83.74620652747969,16.650556312257862,0.19882161834750456
632,COMM,-69.92644991232743,11.039999961853027,36.709999084472656,21.98474186502628,10.875414408433995,0.49468010473822294
633,CONE,125.37443567897377,89.72000122070312,39.80930709838867,60.008683699288945,11.826721614669188,0.19708350334652192
634,CONN,76.17977367558927,23.520000457763672,13.350000381469728,20.460929336956895,8.545559024986831,0.4176525359262001
635,COO,139.4449578781364,418.9400024414063,174.9629669189453,297.41290225028234,66.93699559327408,0.22506419555713988
636,COOP,123.70967611272509,41.61000061035156,18.600000381469727,18.528943637517635,9.967336840704723,0.537933356358359
637,COP,63.21256336798211,72.18000030517578,44.22453689575195,51.10823618560864,11.013658686243275,0.21549674784794406
638,COR,,,66.28356170654297,104.55244414821551,20.44790659045188,0.1955755961234588
639,CORR,-88.02279172294519,3.130000114440918,26.13296890258789,23.0773116210986,12.847718636451074,0.5567251007134191
640,CORT,169.02172388420917,19.799999237060547,7.360000133514404,15.959046879299487,4.758869980366083,0.2981926186668969
641,COST,298.1267337552291,567.7000122070312,142.59278869628906,268.1546424217315,100.6279537456494,0.375260904815476
642,COTY,-36.407632575646,10.5,16.511415481567383,10.858817361099934,4.239904329998343,0.39045728360688314
643,COUP,541.9577484331194,158.0500030517578,24.6200008392334,139.46163238695067,99.69438223807498,0.714851680220282
644,COWN,139.7564786693986,36.09999847412109,15.056943893432615,19.547287874320276,8.922293398812732,0.4564466158261349
645,CPB,-16.220770550082065,43.459999084472656,51.87443161010742,42.575187034697834,5.597307856194639,0.131468779024575
646,CPE,-70.1327427866774,47.25,158.1999969482422,68.41834789538213,43.49720038175162,0.6357534450884841
647,CPF,7.043677656408293,28.170000076293945,26.31636047363281,23.824120139015204,4.302387841317341,0.18058957964502545
648,CPHC,78.20925574296567,17.280000686645508,9.696466445922852,13.048113834299295,2.0252605682085236,0.155214814487958
649,CPIX,-20.307167749274143,4.670000076293945,5.860000133514404,5.075774427062467,1.54415774636833,0.3042211131636103
650,CPK,141.2211046542668,145.80999755859375,60.44661712646485,88.0659085486596,19.280639455590702,0.21893420250059023
651,CPLG,,15.699999809265137,,10.706837572355186,4.66517651247261,0.4357193691364097
652,CPRI,50.67316829898157,64.91000366210938,43.08000183105469,43.7260285768365,15.906009855161113,0.3637652531651866
653,CPRT,444.22107607869947,151.6199951171875,27.86000061035156,77.07365371122353,36.5660135087771,0.4744294807377521
654,CPRX,499.11504508801283,6.769999980926514,1.1299999952316284,3.811596505787753,1.3432845086090184,0.35242043762221315
655,CPS,-78.42703076633481,22.40999984741211,103.87999725341795,63.93640989268744,43.17392389526815,0.6752634995886132
656,CPSH,131.0975606653536,3.7899999618530273,1.6399999856948853,2.736187449090532,3.4203832071156577,1.2500544172339296
657,CPSI,31.453458371947963,29.299999237060547,22.289257049560547,27.902290916897364,3.6675083015900416,0.1314411175954385
658,CPSS,131.8982401536629,11.850000381469728,5.110000133514404,4.118959491550212,1.130122092675599,0.27437077130619364
659,CPT,149.54120854737155,178.67999267578125,71.60340118408203,95.10571597207624,24.157154327940265,0.25400318036649855
660,CR,53.1133419195292,101.7300033569336,66.44097900390625,76.93352397043049,13.227805374260495,0.17193811867170702
661,CRAI,177.14011383078844,93.36000061035156,33.68693161010742,50.314049174617075,18.934946863486907,0.37633518220273543
662,CRBP,-92.71005904654913,0.6159999966621399,8.449999809265137,5.2413590225650735,2.4440485389443856,0.46630053931094584
663,CRC,,42.709999084472656,,29.964107722144334,8.835742920536713,0.2948775582597057
664,CRI,25.492566373506236,101.22000122070312,80.65816497802734,92.28637629865747,10.57001769253719,0.11453497381163244
665,CRIS,-70.61728392154629,4.760000228881836,16.200000762939453,4.842978557250725,4.223687764529267,0.8721260510653555
666,CRK,-15.464990485180097,8.09000015258789,9.56999969482422,6.947569507374661,1.7898951900038922,0.25762897198854445
667,CRL,392.32981156302407,376.7799987792969,76.52999877929688,178.60764093376324,98.6700128779461,0.5524400432260227
668,CRM,260.2636824277006,254.1300048828125,70.54000091552734,165.27493235835772,58.79676815135432,0.3557512764480708
669,CRMD,-46.783624687337046,4.550000190734863,8.550000190734863,5.634972191453453,2.8875713432084704,0.512437549840626
670,CRMT,133.25739855729717,102.4000015258789,43.900001525878906,83.43084994188087,34.40756750954083,0.4124082103144058
671,CRNX,,28.40999984741211,,20.66851488493998,5.302145459696391,0.2565324837905879
672,CROX,1744.8921545259807,128.22000122070312,6.949999809265137,41.991389919596116,42.18399014731291,1.0045866599816196
673,CRS,-11.16746999602853,29.190000534057617,32.85958480834961,38.222919442901734,9.814149025414142,0.25676084319186404
674,CRTX,,12.619999885559082,,42.66671153069968,18.69380665037716,0.4381356326682579
675,CRUS,60.789790982183575,92.0199966430664,57.22999954223633,60.60923740274855,16.741903338939597,0.2762269260655699
676,CRVL,457.640762076304,208.0,37.29999923706055,79.93145359575607,37.758649867181745,0.4723878794715992
677,CRVS,-83.29868305708722,2.4100000858306885,14.43000030517578,6.713443204748716,4.290425939838692,0.6390797998862765
678,CRWS,31.0740405564338,7.28000020980835,5.554112911224365,5.197697621285679,1.1369723577506967,0.21874538316629902
679,CRY,7.1052651656301435,20.350000381469727,19.0,23.86907863692692,4.826392398457079,0.20220271053908032
680,CSCO,142.43697239845736,63.369998931884766,26.13875198364257,42.01721516973542,8.646209029010578,0.20577777451653567
681,CSGP,324.55009267265604,79.02999877929688,18.614999771118164,55.35658381115926,23.307931088993833,0.4210507492388867
682,CSGS,29.98136772209986,57.619998931884766,44.32942962646485,42.53929697056438,5.807583306995325,0.13652278529694456
683,CSII,-22.107008663523757,18.780000686645508,24.11000061035156,34.678745071314175,7.411148197133196,0.21370866165695265
684,CSL,143.05584339595555,248.1199951171875,102.08353424072266,131.47768900222113,37.465329596247095,0.2849557965352903
685,CSLT,-68.88888846075226,1.5399999618530271,4.949999809265137,2.5102859428233812,1.1875874036453984,0.47308849696608235
686,CSPI,-0.43676334735309297,8.789999961853027,8.828559875488281,10.232438679817085,1.981295159814361,0.1936288329508737
687,CSTR,6.07343805242688,21.030000686645508,19.82588768005371,16.359435913201075,3.292362729402106,0.2012516046928836
688,CSU,75.97281551156232,28.489999771118164,16.190000534057617,15.107974002056409,11.71879669636388,0.7756696360987109
689,CSV,140.3965871419413,64.44000244140625,26.80570602416992,25.900181921064334,8.91828755215671,0.3443330081362697
690,CSWI,235.832790001608,120.86000061035156,35.9881477355957,71.37843253368229,32.0281598663733,0.44870920710201573
691,CSX,234.1935387623064,37.59999847412109,11.250965118408203,23.43065408565773,5.904205923744063,0.25198638937519546
692,CTAS,301.0658692739354,443.1700134277344,110.49806213378906,238.12374407076666,93.43111590186639,0.39236371100439327
693,CTBI,2.66748115010283,43.61000061035156,42.47693634033203,39.007835336674574,4.402872039088631,0.11287147828346983
694,CTG,135.14152842511925,9.970000267028809,4.239999771118164,5.987116760256936,1.7623722230117602,0.2943607572029593
695,CTHR,162.72727656955556,2.890000104904175,1.100000023841858,1.4146544880768532,0.7279300357987333,0.5145638330305763
696,CTIB,-79.86463472174978,1.190000057220459,5.909999847412109,3.0643447183540076,1.456159590176238,0.47519444579929787
697,CTIC,-36.89567488684976,2.4800000190734863,3.930000066757202,2.4032962692456175,1.259230095239725,0.5239595764175139
698,CTLT,374.1851806640625,128.02999877929688,27.0,63.53702152182509,32.40707882512869,0.5100503304832569
699,CTMX,-59.570495720976446,4.329999923706055,10.710000038146973,12.761012709642612,6.916739238034511,0.5420211855762835
700,CTO,66.24770415232987,61.41999816894531,36.94486999511719,42.11416174969662,6.7577983522989,0.1604637981984191
701,CTRE,93.44283543243284,22.82999992370605,11.801936149597168,17.45176769571706,3.6236226792598,0.20763642643198227
702,CTRN,417.13074672992894,94.75,18.32225227355957,33.16109435420078,25.022373837097142,0.7545702071779594
703,CTS,67.99397618589916,36.720001220703125,21.85792732238769,28.005159153836033,5.200821514930502,0.18570940755457604
704,CTSH,65.95777839049595,88.72000122070312,53.459381103515625,67.44846413682812,8.579834533009732,0.12720578063281626
705,CTSO,-25.840708203599178,4.190000057220459,5.650000095367432,7.451723594150437,2.2767273915710153,0.3055303062177768
706,CTT,-2.666979561348512,8.710000038146973,8.94865894317627,9.361920704057615,1.3358645153491726,0.14269128713835252
707,CTXS,37.47281585144805,94.58999633789062,68.80632781982422,103.65358233584404,20.67896130518636,0.19950069104399346
708,CUBE,160.85818069148525,56.90999984741211,21.816452026367188,30.066032694482537,8.903557247427424,0.2961334253142527
709,CUBI,83.36605876195796,65.37000274658203,35.650001525878906,26.239865012922582,10.222885493842767,0.38959367697997727
710,CUE,,11.3100004196167,,12.578392835363509,4.9454402182762465,0.3931694838129394
711,CULP,-71.0236740950439,9.510000228881836,32.81989669799805,18.589992751575256,7.070963147966542,0.3803639540078557
712,CURO,,16.010000228881836,,13.798938517225906,5.510579147643737,0.39934804700844234
713,CUTR,136.79081884386042,41.31999969482422,17.450000762939453,29.780571908776583,12.030933923554493,0.4039859932981635
714,CUZ,38.681789087488596,40.27999877929688,29.04490852355957,32.75016652259493,3.6272057831370725,0.11075381191221113
715,CVA,,,11.89899444580078,13.383217028815384,2.9888335926944443,0.22332699128013775
716,CVBF,7.315643773057317,21.40999984741211,19.95049285888672,19.81097393550979,1.3867103957155662,0.06999708344626028
717,CVCO,221.18300201781668,317.6499938964844,98.9000015258789,180.4937488777094,45.7526431951763,0.25348602641178036
718,CVCY,15.575545298883666,20.770000457763672,17.970930099487305,18.17856894152992,2.5751938531227747,0.14166097790236973
719,CVGI,47.88992113200621,8.0600004196167,5.449999809265137,7.533034155158603,2.369171100027415,0.3145042291365442
720,CVGW,-25.18298686447156,42.400001525878906,56.67160415649414,71.1261215361458,15.050979982881424,0.21160973855762147
721,CVI,-1.0846336347987773,16.809999465942383,16.994325637817383,23.35437143142494,8.811885155492334,0.37731202406224157
722,CVLT,31.526710232837758,68.91999816894531,52.400001525878906,56.68563939883086,11.348153733028582,0.20019450875705633
723,CVLY,-2.960790929537964,21.520000457763672,22.176603317260746,20.310428443648117,3.992280617921318,0.19656309215721463
724,CVM,305.71428026471824,7.099999904632568,1.75,7.701080208500763,5.943204917284696,0.7717365299902145
725,CVNA,,231.7899932861328,,117.08763369834453,105.81563234662721,0.9037302147487443
726,CVR,-25.480692992303343,26.280000686645508,35.26602935791016,26.366326785826132,4.01921220725544,0.15243732052263217
727,CVS,48.22588972994305,103.16000366210938,69.59648132324219,66.64255612761941,10.45569540343943,0.15689217237431505
728,CVU,-70.95744542699957,2.7300000190734863,9.399999618530272,6.272978549253572,2.5631960571169357,0.4086090900824032
729,CVV,-51.69590617183426,4.130000114440918,8.550000190734863,6.01795075619571,2.9640924087457927,0.4925418184411274
730,CVX,24.43243820465142,117.3499984741211,94.3082046508789,96.30502995922038,11.530708590099884,0.11973111471937109
731,CW,44.85391839296685,138.6699981689453,95.73092651367188,113.96553122571198,16.155568749718647,0.14175837708089195
732,CWBC,55.876293139666956,13.40999984741211,8.602975845336914,9.949067837288684,1.709710619252996,0.1718463123595432
733,CWBR,,0.3499999940395355,,2.614972495318396,1.8810592853515749,0.7193419008112891
734,CWEN,198.7043980006357,36.02999877929688,12.062091827392578,19.54470198224517,6.6876375773211025,0.3421713763349422
735,CWH,47.37999338011599,40.400001525878906,27.412134170532227,24.25573089920026,11.054625146317074,0.45575312458143896
736,CWST,572.5984208805118,85.41999816894531,12.699999809265137,41.1443924074423,19.928487106651765,0.48435487658451976
737,CWT,132.1288188546931,71.86000061035156,30.95694923400879,46.10426013028461,9.1790170017968,0.19909259959617825
738,CXP,,,15.53684902191162,15.26907428374421,2.4950664302149472,0.16340652903046318
739,CXW,-47.140277870054604,9.970000267028809,18.861242294311523,15.359156466931744,5.301493401417252,0.34516826577236615
740,CYAN,-31.063826786764707,3.240000009536743,4.699999809265137,3.310722794108584,0.7732259778250735,0.2335520144425941
741,CYBE,73.83177570093457,46.5,26.75,23.955504380302642,8.920836034566737,0.37239191014078055
742,CYCC,-96.44424126997477,3.890000104904175,109.4000015258789,23.925702913684255,27.167554102134687,1.1354965912661343
743,CYH,129.0877891687054,13.3100004196167,5.809999942779541,6.3425496453042065,3.657015402493762,0.5765844348102633
744,CYRX,1766.5614115101569,59.16999816894531,3.1700000762939453,25.28006352707921,21.732512557843435,0.8596700136676575
745,CYTK,267.5806712359974,45.58000183105469,12.399999618530272,15.481000782100807,8.396943392282198,0.5424031372694442
746,CYTR,-78.20512781325019,0.5099999904632568,2.3399999141693115,1.3378633836652667,1.0616348174163823,0.7935300647124993
747,CZNC,26.42591243190637,26.1200008392334,20.66032218933105,21.22866959605925,2.8002407071877875,0.13190844082417702
748,CZR,448.56306724047477,93.52999877929688,17.049999237060547,50.06025811923317,26.720351339078892,0.5337637547820179
749,CZWI,21.400752691978212,13.770000457763672,11.342598915100098,11.52068693776089,2.168529469306457,0.1882291812130365
750,D,26.852932935162517,78.55999755859375,61.92998123168945,69.01341366332329,6.519642738226062,0.0944692110150013
751,DAIO,10.287089063032056,4.610000133514404,4.179999828338623,5.733804617541664,2.285054315231343,0.39852322631304565
752,DAKT,-48.32367691447409,5.050000190734863,9.772367477416992,6.829605791282805,1.6268898757708123,0.23821138810783887
753,DAL,-14.51372499999583,39.08000183105469,45.714942932128906,46.120826556059555,9.101980462587422,0.19735076628611645
754,DAN,28.55379170899232,22.81999969482422,17.751323699951172,19.224815889044923,5.224204104842278,0.27174273787554143
755,DAR,417.0895737915488,69.29000091552734,13.399999618530272,31.619197727291237,21.071493627359366,0.6664145564064103
756,DARE,-74.0259733825776,2.0,7.699999809265137,2.1522772058406643,2.8242794974637464,1.3122285037445272
757,DBD,-63.87039947490013,9.050000190734863,25.04871368408203,12.547674507068395,6.755749997833023,0.5384065385205324
758,DBI,-21.736394797044028,14.210000038146973,18.156587600708008,16.327495639905557,5.8453227418611595,0.35800485700787915
759,DBX,,24.540000915527344,,24.01669640000127,4.476629117876742,0.18639654027839173
